customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,churned
6397-IIIQL,Male,1,No,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),86.7,5090.39,0
5088-MHPRA,Female,0,Yes,No,57,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),58.32,3268.72,0
5299-FIWEP,Male,0,No,No,22,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,103.45,2201.18,0
8953-QRASV,Male,0,No,Yes,49,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),112.47,5667.6,0
2159-CZYZE,Male,0,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),20.52,503.29,1
5775-SRRUA,Female,0,Yes,Yes,61,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,63.88,3885.73,0
7766-RYGPP,Female,0,Yes,Yes,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,86.48,5893.74,1
8205-IGNKU,Male,1,Yes,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),103.36,756.58,1
2854-PYFVP,Female,1,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,98.38,717.59,0
7963-PLQEY,Female,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,118.02,7687.09,1
7839-ELICC,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),95.34,3885.93,0
7176-YVRXL,Male,0,No,Yes,24,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),30.76,730.97,1
5584-RRGDM,Female,1,No,No,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),34.26,943.55,1
2040-XBNCE,Male,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,115.12,1071.89,1
2677-CWGRM,Male,0,Yes,No,9,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),20.47,197.11,1
6052-WVJYM,Female,0,No,No,39,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),56.46,2374.58,0
5648-BWEVQ,Female,0,Yes,No,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),62.0,319.6,1
4683-QITBX,Male,0,Yes,No,69,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),44.46,2890.96,0
5218-VKMHA,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,92.46,616.86,0
8632-LDUMI,Female,0,No,Yes,12,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,102.95,1148.52,1
7010-GWXEE,Male,0,No,No,23,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,115.55,2702.08,0
5637-IFYSP,Female,0,No,No,63,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),116.64,7363.98,1
9457-PEOMM,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),57.96,963.08,0
4359-MONHK,Male,0,Yes,Yes,64,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,114.45,7351.82,0
1209-XDZJA,Female,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,67.51,4419.33,0
2284-MAWHC,Male,1,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),102.99,2850.97,1
3787-COHCG,Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,98.35,5761.47,1
1849-KKQFH,Female,0,No,Yes,18,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),40.89,872.77,1
2472-JYSCD,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,76.21,3509.76,0
8978-OAIKS,Male,0,No,No,64,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,117.06,7441.69,1
2388-ZPDAT,Male,1,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,71.72,2817.21,1
2100-AEENW,Male,0,No,No,3,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.29,360.32,1
1781-HDGTS,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,81.95,1078.65,1
5782-VDSIU,Female,0,No,No,7,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,112.75,899.33,1
1502-NVJPE,Male,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,57.56,978.8,1
2050-FZBMM,Female,0,No,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),21.87,1694.95,1
5018-RSAHV,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,36.4,1421.02,1
4951-BHFPW,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),115.95,715.0,1
3634-QWSKH,Male,1,No,No,52,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.63,2368.83,1
6955-KHIZB,Male,0,Yes,Yes,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,93.86,2410.65,0
3383-FUUZS,Female,0,Yes,No,39,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,57.13,2148.37,0
5635-HNXPL,Female,0,Yes,No,45,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),21.83,898.18,1
2079-ZXSRI,Female,1,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,51.74,1575.12,1
2473-YTLBJ,Male,0,Yes,No,23,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,60.11,1353.06,1
1419-YLIDI,Male,0,Yes,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.63,1715.08,0
2340-NVYRF,Male,1,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),116.88,3732.68,1
2361-TPOPH,Male,0,No,No,4,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),119.06,629.12,0
2292-WKYGQ,Female,0,No,No,46,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,46.2,2158.02,0
9625-VWSYM,Male,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),115.86,4921.52,1
9494-WVVAP,Female,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,111.84,4353.52,1
9953-CWJSE,Male,0,Yes,No,70,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),114.79,8197.8,0
8750-NCMMJ,Female,0,No,No,56,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),93.12,5148.48,1
1577-FHDYL,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),67.85,2955.81,1
1430-HGNWS,Female,1,No,Yes,38,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,59.98,2208.53,1
9493-VMUAS,Female,0,Yes,No,18,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,20.91,374.7,0
9635-ADJCT,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),39.85,47.95,1
9168-CFFWY,Female,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.41,4984.79,1
8126-APXEI,Male,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),29.57,817.79,1
3793-MOLEE,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,19.34,63.51,0
6790-RLCZY,Male,1,No,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,98.71,951.02,1
5080-SRAYX,Male,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,57.97,3240.2,1
2892-BAGKK,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,58.34,1810.91,1
3015-RQBGG,Female,1,No,Yes,44,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),45.72,2092.92,0
1565-UCLCK,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,103.68,3072.98,1
5412-LYDYP,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,101.37,3696.45,1
7739-RDVFU,Female,1,Yes,Yes,48,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,69.57,3349.02,0
8342-ACEVQ,Male,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,77.94,1512.81,1
2741-ICZMC,Female,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),43.07,2650.73,1
5023-OMSVP,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),32.71,0,0
8825-GMDIJ,Male,0,Yes,No,14,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),51.89,754.71,0
1232-GOHSK,Male,0,No,No,35,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),97.21,3580.42,0
1233-PWMHI,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,109.06,2247.88,0
1889-PJXLY,Male,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),60.53,998.27,0
1731-LJRRD,Female,0,No,No,32,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),109.52,3715.19,1
8624-GRHKG,Female,1,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,48.03,1136.39,0
9232-HCQBO,Female,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,56.83,193.75,1
6229-RPTVD,Female,0,No,Yes,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),50.44,1696.49,1
3949-FZKZQ,Male,0,No,No,63,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),42.65,2693.97,0
2115-CMVCP,Male,0,No,No,70,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),58.91,4089.69,0
8313-OEPPQ,Male,0,Yes,No,4,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,52.42,28.28,1
9090-WCTMV,Female,0,Yes,Yes,58,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,39.97,2335.69,1
6403-GFILO,Male,1,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,71.93,2294.04,0
4891-CJASS,Female,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,84.71,1962.45,1
3102-WMLAS,Female,1,No,No,27,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,93.3,2519.21,1
2884-XPYWW,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,98.67,1626.41,1
7747-OPKXF,Male,0,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),69.78,436.76,1
3186-COAGA,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),55.08,384.03,1
5656-IZWMK,Female,0,Yes,No,14,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,44.81,357.7,1
7539-VTWSQ,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),61.01,192.66,1
3083-CARUO,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,48.81,2421.73,1
4751-ATNDE,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Mailed check,74.0,2581.06,1
2494-MXOFA,Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,19.23,590.09,0
9630-SMFOP,Female,0,No,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,66.31,267.35,1
3198-PJVII,Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),93.46,3619.83,0
1496-XLMLN,Female,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,46.5,1883.62,1
6065-WSBDS,Male,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),106.89,2440.07,0
5761-OOXFC,Female,0,Yes,No,4,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),36.52,82.33,1
5350-PBGKZ,Male,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),98.59,2131.61,0
9381-GDXTG,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),93.62,284.84,1
5931-LEWZS,Male,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),58.23,3907.48,0
2689-ESUCZ,Male,1,No,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,18.18,354.65,1
5394-GQYIU,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.78,99.08,0
1296-JMOVE,Female,1,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,74.19,2443.99,1
3268-CHTJM,Female,0,No,No,21,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,112.69,2256.04,0
8358-CVHIV,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,63.3,2459.1,0
1660-LKBRI,Female,0,Yes,Yes,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,95.72,2436.57,0
7337-BCPSD,Male,0,No,Yes,41,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),34.04,1395.62,1
8416-RTYRJ,Female,0,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,99.54,4959.84,1
7364-QZXYW,Female,0,Yes,No,41,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.87,1722.3,1
8607-TPTMB,Male,0,Yes,Yes,59,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),30.66,1705.5,0
8255-BYNDQ,Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,65.99,222.13,1
4724-DCLVW,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.49,929.46,1
6319-BFVJL,Male,0,No,No,61,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,78.28,4736.31,1
6353-JWCTJ,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),66.07,3289.9,1
7172-ITSNB,Female,1,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),61.04,2265.99,1
9252-HGFKL,Male,1,Yes,No,65,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,83.04,5307.01,1
7609-SJYYU,Male,1,No,No,49,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),92.06,4471.29,1
1493-CRXOF,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,59.79,2924.86,1
3970-LGQAZ,Male,0,No,No,14,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,101.95,1610.46,1
4185-ZOSAE,Male,1,Yes,No,37,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.18,1985.78,0
6154-AHLVY,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.42,3363.17,1
1594-YYLMA,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),37.49,496.79,0
6957-HDEYV,Female,0,No,No,27,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.57,1883.74,1
2830-WDTDO,Female,0,No,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),111.75,7002.96,1
3810-UEXIB,Male,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),40.25,163.35,1
4514-GQPQT,Female,1,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),118.52,8357.0,1
5857-WBKBA,Male,0,No,No,39,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,100.26,3867.22,1
1793-BWIVZ,Female,0,No,Yes,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.31,1075.24,1
4937-OJOJY,Male,0,Yes,No,39,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),67.98,2724.55,1
2750-QIRDI,Male,0,No,Yes,10,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,27.23,190.62,1
6938-AWFJP,Female,0,Yes,Yes,47,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.69,2994.25,0
5853-VMPTF,Female,0,No,No,23,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,119.01,2701.31,0
7474-XCTJA,Male,0,Yes,No,59,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,119.29,6945.19,1
4818-ZZLNY,Male,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),34.77,722.59,0
